ID,제품,대분류,중분류,소분류,브랜드,쇼핑몰,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24
SAMPLE_00010,B002-00003-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00004,72,88,64,74,50,54,52,62,60,200,134,2784,2258,532,6,0,36,52,248,472,482,458,262,616,498,400,124,30,72,48,72,102,90,96,660,96,150,114,108,48,52,90,72,98,98,80,190,58,114,128,102,128,66,102,78,128,74,68,68,152,194,194,638,316,232,148,178,104,152,140,198,142,156,180,144,96,168,110,294,288,116,174,132,54,66,102,78,132,72,120,618,282,186,306,162,60,48,66,18,72,72,48,36,30,18,0,18,60,90,18,36,48,36,42,96,90,66,60,24,24,24,48,102,90,96,90,60,114,90,92,86,108,84,18,30,228,336,180,216,210,126,162,128,326,194,332,176,464,0,204,68,0,106,62,98,36,216,248,132,226,198,48,84,110,136,66,90,192,84,24,96,204,72,132,108,24,72,96,60,168,0,6,24,48,0,34,10,10,10,0,0,32,36,0,40,32,26,46,34,54,20,0,2,2,2,40,6,18,20,20,0,0,24,12,20,0,0,12,32,26,34,20,50,28,34,34,30,16,58,46,40,16,14,26,228,318,230,198,164,168,372,326,300,332,430,368,198,450,186,180,54,12,24,132,204,240,246,192,126,120,72,142,96,90,72,36,66,84,90,72,168,126,138,90,36,120,180,126,186,132,78,60,84,132,186,156,102,48,90,152,302,150,72,48,72,18,166,228,366,184,130,10,36,192,204,266,380,200,350,378,468,558,540,510,240,192,48,180,48,84,84,84,120,24,156,228,0,0,0,0,0,0,0,0,0,0,0,6,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00011,B002-00003-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,84,60,120,108,144,96,108,60,110,122,86,168,138,130,100,260,146,246,206,236,166,112,134,90,134,188,138,66,76,76,126,132,158,136,188,172,156,126,92,94,142,96,96,106,124,138,66,72,58,98,90,88,70,80,104,56,46,56,68,84,72,94,56,54,80,90,110,114,98,120,126,186,176,136,180,108,156,128,124,194,218,154,116,62,78,96,118,68,100,134,198,150,162,136,188,186,242,184,160,108,48,72,12,12,48,36,48,120,160,162,144,84,148,122,138,148,118,58,134,102,94,208,148,128,92,102,110,132,162,72,108,36,18,54,32,68,106,40,78,56,74,72,110,56,74,64,72,66,96,100,102,146,94,46,48,60,66,90,56,80,48,46,78,62,62,82,68,64,46,46,42,100,112,26,60,72,48,96,84,36,84,36,96,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54,90,54,18,72,36,18,18,18,18,18,18,18,18,18,18,18,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00012,B002-00003-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,2,2,0,20,8,12,2,14,36,46,20,2,14,18,2,0,44,2,6,14,12,8,30,24,0,0,6,0,0,62,48,36,22,84,2,6,150,8,12,4,42,6,0,40,46,48,48,48,48,46,0,90,158,102,26,38,38,62,102,24,2,0,4,0,0,30,4,6,0,4,0,2,172,20,26,32,96,0,32,42,72,44,48,18,18,24,0,34,48,114,36,6,42,30,30,18,6,26,8,20,20,8,10,10,0,0,0,0,6,18,6,24,0,6,24,0,0,12,6,18,18,12,12,30,12,0,6,0,0,0,0,0,12,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00013,B002-00003-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00001,0,0,0,30,32,46,24,18,4,2,2,2,2,2,2,0,0,0,0,2,6,6,4,2,2,2,0,6,6,6,0,0,0,0,0,0,0,0,8,8,8,8,2,8,8,8,4,2,0,0,4,4,4,0,0,0,0,0,2,2,0,0,0,18,18,18,2,0,4,4,6,6,10,10,18,18,8,8,12,12,8,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SAMPLE_00014,B002-00003-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00002,18,18,30,52,10,24,12,22,36,32,14,2358,1434,12,24,18,24,0,576,158,42,54,48,96,2232,1100,168,42,24,120,36,48,78,24,24,48,42,854,332,160,76,94,64,52,60,24,44,28,24,12,12,66,54,72,870,402,54,66,48,24,36,24,24,6,60,30,36,60,14,24,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,4,4,16,0,0,0,6,12,0,38,12,30,14,24,40,20,2,26,56,32,2,14,38,6,6,26,24,22,12,34,150,0,0,54,44,18,24,84,12,18,18,30,20,54,12,20,30,20,2,0,10,20,20,18,0,18,6,18,6,6,0,24,0,12,6,6,6,6,12,6,6,12,18,30,46,36,12,18,48,30,12,12,24,24,18,12,2,18,12,12,34,32,62,38,62,26,14,42,12,30,12,24,48,48,60,36,54,0,24,48,90,24,12,30,84,24,42,36,12,30,60,36,44,86,26,56,56,14,24,210,56,24,48,42,36,72,18,12,12,42,0,20,2,2,8,30,40,60,60,0,60,12,18,52,76,26,36,0,12,138,24,26,32,20,20,4,4,12,66,36,42,12,70,46,50,34,12,30,0,28,30,36,30,24,40,18,8,18,42,6,6,0,6,36,60,22,12,30,12,40,36,18,24,6,36,12,24,24,12,36,12,42,26,0,0,4,6,0,12,0,0,0,0,60,144,12,24,32,24,60,24,48,0,12,0,24,48,48,24,60,0,0,0,0,84,48,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,20,40,20,0,20,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00015,B002-00003-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00003,0,0,24,30,0,6,12,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,64,0,0,16,0,0,0,0,0,0,48,32,32,0,0,0,0,0,0,0,0,20,2,2,2,2,130,130,4,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,24,24,24,38,24,0,0,0,24,108,36,36,24,0,12,36,24,132,144,72,24,0,36,72,138,118,130,154,130,142,256,450,182,730,598,396,98,78,102,48,46,18,0,148,438,220,94,106,64,84,110,114,22,84,56,36,0,72,576,108,120,48,252,288,60,152,1146,190,188,84,60,24,0,48,48,24,12,0,0,120,68,116,72,132,24,48,0,0,0,0,12,12,30,24,32,32,32,12,12,24,120,60,0,0,12,36,24,48,60,12,48,24,96,108,0,12,20,20,20,0,0,30,24,0,36,36,24,36,48,48,72,60,46,58,72,82,260,234,198,108,96,166,36,92,12,24,12,12,12,24,24,192,180,180,168,204,228,480,456,12,0,0,12,12,0,0,24,0,0,0,0,0,60,0,0,0,0,12,0,12,84,12,0,12,0,12,48,130,240,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,10,192,32,0,0,0,0,0,0,36,96,0,144,12,12,60,24,36,0,0,0,0,12,0,0,0,0,0,12,0,0,0,24,0,0,0,0,0,60,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00016,B002-00003-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00004,146,160,174,90,70,92,100,84,140,96,1300,2016,856,292,320,264,318,282,192,176,210,144,114,210,268,186,62,24,24,18,24,150,102,78,144,200,116,144,192,206,558,414,148,132,162,174,160,120,108,54,166,126,102,126,56,168,42,126,192,252,192,210,546,270,232,132,102,40,114,96,48,54,144,456,312,282,198,150,186,144,90,90,114,30,90,84,168,150,120,348,336,222,186,90,78,42,30,30,30,30,72,96,68,56,14,8,32,62,182,30,42,474,378,32,12,0,60,30,70,58,52,104,124,64,72,72,48,90,94,80,106,90,96,60,66,182,198,168,124,126,180,248,164,98,146,146,144,230,98,146,64,106,98,104,202,138,96,170,178,296,908,230,136,56,162,76,82,158,178,84,262,124,112,142,122,92,136,122,114,150,70,148,120,164,266,182,132,216,140,74,102,94,222,104,104,90,62,98,220,118,116,84,84,104,54,158,106,144,188,128,18,82,196,136,98,202,114,58,92,70,170,226,456,200,72,110,110,202,106,454,204,70,62,196,436,352,222,230,74,102,192,210,172,178,460,148,236,286,282,240,62,10,48,36,128,156,128,226,316,266,106,120,192,90,78,114,134,102,110,102,180,104,104,48,70,200,100,70,158,660,156,114,204,162,138,136,128,110,54,44,112,36,48,74,42,24,88,116,58,108,98,40,12,60,192,154,174,68,84,360,84,102,110,180,64,168,396,132,104,98,104,32,68,48,184,82,112,84,80,84,12,152,144,936,162,300,300,156,456,120,132,48,60,132,132,46,704,84,324,60,12,24,24,12,120,0,0,0,0,10,0,0,0,0,0,0,0,0,130,30,100,30,80,80,70,40,12,12,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00017,B002-00003-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,2,0,10,10,8,2,6,6,8,6,6,8,12,4,10,10,8,4,8,0,12,4,6,0,18,0,4,10,8,4,0,4,24,26,2,0,14,10,10,4,8,26,12,22,2,20,16,6,6,2,0,0,0,0,0,0,0,6,10,10,0,10,38,24,26,22,8,22,10,4,20,2,4,8,10,6,20,10,12,0,10,2,10,6,24,18,8,6,14,8,4,14,14,0,4,10,8,16,10,4,8,6,10,0,12,8,10,6,10,12,16,4,16,20,2,10,0,0,0,0,0,0,10,18,2,14,10,10,22,14,10,12,12,14,12,6,12,28,6,10,22,6,16,26,10,24,16,10,0,20,28,0,10,12,10,2,12,6,6,2,12,24,2,4,12,10,2,16,4,2,18,10,10,4,10,14,14,6,8,6,0,12,0,10,2,10,0,6,6,4,4,2,12,14,0,0,0,4,6,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,56,4,0,28,6,18,30,64,2,0,0,0,0,36,18,2,48,30,28,18,36,2,10,38,0,36,24,12,40,10,30,48,6,48,10,24,42,0,18,0,0,0,0,0,0,0,0,0,0,0,12,4,8,12,14,20,0,0,2,16,22,2,48,38,68,18,0,24,16,18,12,24,72,0,4,42,0,26,0,10,16,18,0,8,14,0,0,0,8,6,0,14,2,16,2,4,20,36,4,48,0,30,72,34,70,36,0,48,36,18,36,24,30,48,0,36,72,48,30,60,72,72,0,24,66,42,0,48,60,48,48,42,60,6,30,18,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00018,B002-00003-00009,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00003,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,6,6,6,0,16,10,10,0,6,0,12,6,18,0,6,12,4,4,10,6,4,6,16,22,20,14,10,10,10,20,14,14,14,4,6,6,6,6,6,16,16,4,10,6,18,6,0,0,0,0,6,0,0,0,0,0,4,4,4,10,6,6,0,6,6,0,6,6,6,6,6,6,6,12,0,16,10,12,6,12,6,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00019,B002-00004-00002,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00004,S001-00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,2,0,4,8,34,30,12,20,12,26,4,28,18,20,32,66,12,22,10,16,2,2,0,0,0,2,0,0,0,0,0,4,6,0,4,0,2,4,0,2,2,4,0,8,2,0,4,0,2,0,0,2,4,2,10,8,8,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
